hand0,hand1,cc0,cc1,cc2,cc3,cc4,b0,b1,b2,mean
0,1,2,3,8,23,31,0,0,990,1
0,1,2,3,8,23,32,0,0,990,1
0,1,2,3,8,23,33,0,0,990,1
0,1,2,3,8,23,34,0,0,990,1
0,1,2,3,8,23,35,0,0,990,1
0,1,2,3,8,23,36,0,0,990,1
0,1,2,3,8,23,37,0,0,990,1
0,1,2,3,8,23,38,0,0,990,1
0,1,2,3,8,23,39,0,0,990,1
0,1,2,3,8,23,40,0,0,990,1
0,1,2,3,8,23,41,0,0,990,1
0,1,2,3,8,23,42,0,0,990,1
0,1,2,3,8,23,43,0,0,990,1
0,1,2,3,8,23,44,0,0,990,1
0,1,2,3,8,23,45,0,0,990,1
0,1,2,3,8,23,46,0,0,990,1
0,1,2,3,8,23,47,0,0,990,1
0,1,2,3,8,23,48,0,0,990,1
0,1,2,3,8,23,49,0,0,990,1
0,1,2,3,8,23,50,0,0,990,1
0,1,2,3,8,23,51,0,0,990,1
0,1,2,3,8,24,25,1,0,989,0.99899
0,1,2,3,8,24,26,1,0,989,0.99899
0,1,2,3,8,24,27,1,0,989,0.99899
0,1,2,3,8,24,28,0,0,990,1
0,1,2,3,8,24,29,0,0,990,1
0,1,2,3,8,24,30,0,0,990,1
0,1,2,3,8,24,31,0,0,990,1
0,1,2,3,8,24,32,0,0,990,1
0,1,2,3,8,24,33,0,0,990,1
0,1,2,3,8,24,34,0,0,990,1
0,1,2,3,8,24,35,0,0,990,1
0,1,2,3,8,24,36,0,0,990,1
0,1,2,3,8,24,37,0,0,990,1
0,1,2,3,8,24,38,0,0,990,1
0,1,2,3,8,24,39,0,0,990,1
0,1,2,3,8,24,40,0,0,990,1
0,1,2,3,8,24,41,0,0,990,1
0,1,2,3,8,24,42,0,0,990,1
0,1,2,3,8,24,43,0,0,990,1
0,1,2,3,8,24,44,0,0,990,1
0,1,2,3,8,24,45,0,0,990,1
0,1,2,3,8,24,46,0,0,990,1
0,1,2,3,8,24,47,0,0,990,1
0,1,2,3,8,24,48,0,0,990,1
0,1,2,3,8,24,49,0,0,990,1
0,1,2,3,8,24,50,0,0,990,1
0,1,2,3,8,24,51,0,0,990,1
0,1,2,3,8,25,26,1,0,989,0.99899
0,1,2,3,8,25,27,1,0,989,0.99899
0,1,2,3,8,25,28,0,0,990,1
0,1,2,3,8,25,29,0,0,990,1
0,1,2,3,8,25,30,0,0,990,1
0,1,2,3,8,25,31,0,0,990,1
0,1,2,3,8,25,32,0,0,990,1
0,1,2,3,8,25,33,0,0,990,1
0,1,2,3,8,25,34,0,0,990,1
0,1,2,3,8,25,35,0,0,990,1
0,1,2,3,8,25,36,0,0,990,1
0,1,2,3,8,25,37,0,0,990,1
0,1,2,3,8,25,38,0,0,990,1
0,1,2,3,8,25,39,0,0,990,1
0,1,2,3,8,25,40,0,0,990,1
0,1,2,3,8,25,41,0,0,990,1
0,1,2,3,8,25,42,0,0,990,1
0,1,2,3,8,25,43,0,0,990,1
0,1,2,3,8,25,44,0,0,990,1
0,1,2,3,8,25,45,0,0,990,1
0,1,2,3,8,25,46,0,0,990,1
0,1,2,3,8,25,47,0,0,990,1
0,1,2,3,8,25,48,0,0,990,1
0,1,2,3,8,25,49,0,0,990,1
0,1,2,3,8,25,50,0,0,990,1
0,1,2,3,8,25,51,0,0,990,1
0,1,2,3,8,26,27,1,0,989,0.99899
0,1,2,3,8,26,28,0,0,990,1
0,1,2,3,8,26,29,0,0,990,1
0,1,2,3,8,26,30,0,0,990,1
0,1,2,3,8,26,31,0,0,990,1
0,1,2,3,8,26,32,0,0,990,1
0,1,2,3,8,26,33,0,0,990,1
0,1,2,3,8,26,34,0,0,990,1
0,1,2,3,8,26,35,0,0,990,1
0,1,2,3,8,26,36,0,0,990,1
0,1,2,3,8,26,37,0,0,990,1
0,1,2,3,8,26,38,0,0,990,1
0,1,2,3,8,26,39,0,0,990,1
0,1,2,3,8,26,40,0,0,990,1
0,1,2,3,8,26,41,0,0,990,1
0,1,2,3,8,26,42,0,0,990,1
0,1,2,3,8,26,43,0,0,990,1
0,1,2,3,8,26,44,0,0,990,1
0,1,2,3,8,26,45,0,0,990,1
0,1,2,3,8,26,46,0,0,990,1
0,1,2,3,8,26,47,0,0,990,1
0,1,2,3,8,26,48,0,0,990,1
0,1,2,3,8,26,49,0,0,990,1
0,1,2,3,8,26,50,0,0,990,1
0,1,2,3,8,26,51,0,0,990,1
0,1,2,3,8,27,28,0,0,990,1
0,1,2,3,8,27,29,0,0,990,1
0,1,2,3,8,27,30,0,0,990,1
0,1,2,3,8,27,31,0,0,990,1
0,1,2,3,8,27,32,0,0,990,1
0,1,2,3,8,27,33,0,0,990,1
0,1,2,3,8,27,34,0,0,990,1
0,1,2,3,8,27,35,0,0,990,1
0,1,2,3,8,27,36,0,0,990,1
0,1,2,3,8,27,37,0,0,990,1
0,1,2,3,8,27,38,0,0,990,1
0,1,2,3,8,27,39,0,0,990,1
0,1,2,3,8,27,40,0,0,990,1
0,1,2,3,8,27,41,0,0,990,1
0,1,2,3,8,27,42,0,0,990,1
0,1,2,3,8,27,43,0,0,990,1
0,1,2,3,8,27,44,0,0,990,1
0,1,2,3,8,27,45,0,0,990,1
0,1,2,3,8,27,46,0,0,990,1
0,1,2,3,8,27,47,0,0,990,1
0,1,2,3,8,27,48,0,0,990,1
0,1,2,3,8,27,49,0,0,990,1
0,1,2,3,8,27,50,0,0,990,1
0,1,2,3,8,27,51,0,0,990,1
0,1,2,3,8,28,29,1,0,989,0.99899
0,1,2,3,8,28,30,1,0,989,0.99899
0,1,2,3,8,28,31,1,0,989,0.99899
0,1,2,3,8,28,32,0,0,990,1
0,1,2,3,8,28,33,0,0,990,1
0,1,2,3,8,28,34,0,0,990,1
0,1,2,3,8,28,35,0,0,990,1
0,1,2,3,8,28,36,0,0,990,1
0,1,2,3,8,28,37,0,0,990,1
0,1,2,3,8,28,38,0,0,990,1
0,1,2,3,8,28,39,0,0,990,1
0,1,2,3,8,28,40,0,0,990,1
0,1,2,3,8,28,41,0,0,990,1
0,1,2,3,8,28,42,0,0,990,1
0,1,2,3,8,28,43,0,0,990,1
0,1,2,3,8,28,44,0,0,990,1
0,1,2,3,8,28,45,0,0,990,1
0,1,2,3,8,28,46,0,0,990,1
0,1,2,3,8,28,47,0,0,990,1
0,1,2,3,8,28,48,0,0,990,1
0,1,2,3,8,28,49,0,0,990,1
0,1,2,3,8,28,50,0,0,990,1
0,1,2,3,8,28,51,0,0,990,1
0,1,2,3,8,29,30,1,0,989,0.99899
0,1,2,3,8,29,31,1,0,989,0.99899
0,1,2,3,8,29,32,0,0,990,1
0,1,2,3,8,29,33,0,0,990,1
0,1,2,3,8,29,34,0,0,990,1
0,1,2,3,8,29,35,0,0,990,1
0,1,2,3,8,29,36,0,0,990,1
0,1,2,3,8,29,37,0,0,990,1
0,1,2,3,8,29,38,0,0,990,1
0,1,2,3,8,29,39,0,0,990,1
0,1,2,3,8,29,40,0,0,990,1
0,1,2,3,8,29,41,0,0,990,1
0,1,2,3,8,29,42,0,0,990,1
0,1,2,3,8,29,43,0,0,990,1
0,1,2,3,8,29,44,0,0,990,1
0,1,2,3,8,29,45,0,0,990,1
0,1,2,3,8,29,46,0,0,990,1
0,1,2,3,8,29,47,0,0,990,1
0,1,2,3,8,29,48,0,0,990,1
0,1,2,3,8,29,49,0,0,990,1
0,1,2,3,8,29,50,0,0,990,1
0,1,2,3,8,29,51,0,0,990,1
0,1,2,3,8,30,31,1,0,989,0.99899
0,1,2,3,8,30,32,0,0,990,1
0,1,2,3,8,30,33,0,0,990,1
0,1,2,3,8,30,34,0,0,990,1
0,1,2,3,8,30,35,0,0,990,1
0,1,2,3,8,30,36,0,0,990,1
0,1,2,3,8,30,37,0,0,990,1
0,1,2,3,8,30,38,0,0,990,1
0,1,2,3,8,30,39,0,0,990,1
0,1,2,3,8,30,40,0,0,990,1
0,1,2,3,8,30,41,0,0,990,1
0,1,2,3,8,30,42,0,0,990,1
0,1,2,3,8,30,43,0,0,990,1
0,1,2,3,8,30,44,0,0,990,1
0,1,2,3,8,30,45,0,0,990,1
0,1,2,3,8,30,46,0,0,990,1
0,1,2,3,8,30,47,0,0,990,1
0,1,2,3,8,30,48,0,0,990,1
0,1,2,3,8,30,49,0,0,990,1
0,1,2,3,8,30,50,0,0,990,1
0,1,2,3,8,30,51,0,0,990,1
0,1,2,3,8,31,32,0,0,990,1
0,1,2,3,8,31,33,0,0,990,1
0,1,2,3,8,31,34,0,0,990,1
0,1,2,3,8,31,35,0,0,990,1
0,1,2,3,8,31,36,0,0,990,1
0,1,2,3,8,31,37,0,0,990,1
0,1,2,3,8,31,38,0,0,990,1
0,1,2,3,8,31,39,0,0,990,1
0,1,2,3,8,31,40,0,0,990,1
0,1,2,3,8,31,41,0,0,990,1
0,1,2,3,8,31,42,0,0,990,1
0,1,2,3,8,31,43,0,0,990,1
0,1,2,3,8,31,44,0,0,990,1
0,1,2,3,8,31,45,0,0,990,1
0,1,2,3,8,31,46,0,0,990,1
0,1,2,3,8,31,47,0,0,990,1
0,1,2,3,8,31,48,0,0,990,1
0,1,2,3,8,31,49,0,0,990,1
0,1,2,3,8,31,50,0,0,990,1
0,1,2,3,8,31,51,0,0,990,1
0,1,2,3,8,32,33,1,0,989,0.99899
0,1,2,3,8,32,34,1,0,989,0.99899
0,1,2,3,8,32,35,1,0,989,0.99899
0,1,2,3,8,32,36,0,0,990,1
0,1,2,3,8,32,37,0,0,990,1
0,1,2,3,8,32,38,0,0,990,1
0,1,2,3,8,32,39,0,0,990,1
0,1,2,3,8,32,40,0,0,990,1
0,1,2,3,8,32,41,0,0,990,1
0,1,2,3,8,32,42,0,0,990,1
0,1,2,3,8,32,43,0,0,990,1
0,1,2,3,8,32,44,0,0,990,1
0,1,2,3,8,32,45,0,0,990,1
0,1,2,3,8,32,46,0,0,990,1
0,1,2,3,8,32,47,0,0,990,1
0,1,2,3,8,32,48,0,0,990,1
0,1,2,3,8,32,49,0,0,990,1
0,1,2,3,8,32,50,0,0,990,1
0,1,2,3,8,32,51,0,0,990,1
0,1,2,3,8,33,34,1,0,989,0.99899
0,1,2,3,8,33,35,1,0,989,0.99899
0,1,2,3,8,33,36,0,0,990,1
0,1,2,3,8,33,37,0,0,990,1
0,1,2,3,8,33,38,0,0,990,1
0,1,2,3,8,33,39,0,0,990,1
0,1,2,3,8,33,40,0,0,990,1
0,1,2,3,8,33,41,0,0,990,1
0,1,2,3,8,33,42,0,0,990,1
0,1,2,3,8,33,43,0,0,990,1
0,1,2,3,8,33,44,0,0,990,1
0,1,2,3,8,33,45,0,0,990,1
0,1,2,3,8,33,46,0,0,990,1
0,1,2,3,8,33,47,0,0,990,1
0,1,2,3,8,33,48,0,0,990,1
0,1,2,3,8,33,49,0,0,990,1
0,1,2,3,8,33,50,0,0,990,1
0,1,2,3,8,33,51,0,0,990,1
0,1,2,3,8,34,35,1,0,989,0.99899
0,1,2,3,8,34,36,0,0,990,1
0,1,2,3,8,34,37,0,0,990,1
0,1,2,3,8,34,38,0,0,990,1
0,1,2,3,8,34,39,0,0,990,1
0,1,2,3,8,34,40,0,0,990,1
0,1,2,3,8,34,41,0,0,990,1
0,1,2,3,8,34,42,0,0,990,1
0,1,2,3,8,34,43,0,0,990,1
0,1,2,3,8,34,44,0,0,990,1
0,1,2,3,8,34,45,0,0,990,1
0,1,2,3,8,34,46,0,0,990,1
0,1,2,3,8,34,47,0,0,990,1
0,1,2,3,8,34,48,0,0,990,1
0,1,2,3,8,34,49,0,0,990,1
0,1,2,3,8,34,50,0,0,990,1
0,1,2,3,8,34,51,0,0,990,1
0,1,2,3,8,35,36,0,0,990,1
0,1,2,3,8,35,37,0,0,990,1
0,1,2,3,8,35,38,0,0,990,1
0,1,2,3,8,35,39,0,0,990,1
0,1,2,3,8,35,40,0,0,990,1
0,1,2,3,8,35,41,0,0,990,1
0,1,2,3,8,35,42,0,0,990,1
0,1,2,3,8,35,43,0,0,990,1
0,1,2,3,8,35,44,0,0,990,1
0,1,2,3,8,35,45,0,0,990,1
0,1,2,3,8,35,46,0,0,990,1
0,1,2,3,8,35,47,0,0,990,1
0,1,2,3,8,35,48,0,0,990,1
0,1,2,3,8,35,49,0,0,990,1
0,1,2,3,8,35,50,0,0,990,1
0,1,2,3,8,35,51,0,0,990,1
0,1,2,3,8,36,37,1,0,989,0.99899
0,1,2,3,8,36,38,1,0,989,0.99899
0,1,2,3,8,36,39,1,0,989,0.99899
0,1,2,3,8,36,40,0,0,990,1
0,1,2,3,8,36,41,0,0,990,1
0,1,2,3,8,36,42,0,0,990,1
0,1,2,3,8,36,43,0,0,990,1
0,1,2,3,8,36,44,0,0,990,1
0,1,2,3,8,36,45,0,0,990,1
0,1,2,3,8,36,46,0,0,990,1
0,1,2,3,8,36,47,0,0,990,1
0,1,2,3,8,36,48,0,0,990,1
0,1,2,3,8,36,49,0,0,990,1
0,1,2,3,8,36,50,0,0,990,1
0,1,2,3,8,36,51,0,0,990,1
0,1,2,3,8,37,38,1,0,989,0.99899
0,1,2,3,8,37,39,1,0,989,0.99899
0,1,2,3,8,37,40,0,0,990,1
0,1,2,3,8,37,41,0,0,990,1
0,1,2,3,8,37,42,0,0,990,1
0,1,2,3,8,37,43,0,0,990,1
0,1,2,3,8,37,44,0,0,990,1
0,1,2,3,8,37,45,0,0,990,1
0,1,2,3,8,37,46,0,0,990,1
0,1,2,3,8,37,47,0,0,990,1
0,1,2,3,8,37,48,0,0,990,1
0,1,2,3,8,37,49,0,0,990,1
0,1,2,3,8,37,50,0,0,990,1
0,1,2,3,8,37,51,0,0,990,1
0,1,2,3,8,38,39,1,0,989,0.99899
0,1,2,3,8,38,40,0,0,990,1
0,1,2,3,8,38,41,0,0,990,1
0,1,2,3,8,38,42,0,0,990,1
0,1,2,3,8,38,43,0,0,990,1
0,1,2,3,8,38,44,0,0,990,1
0,1,2,3,8,38,45,0,0,990,1
0,1,2,3,8,38,46,0,0,990,1
0,1,2,3,8,38,47,0,0,990,1
0,1,2,3,8,38,48,0,0,990,1
0,1,2,3,8,38,49,0,0,990,1
0,1,2,3,8,38,50,0,0,990,1
0,1,2,3,8,38,51,0,0,990,1
0,1,2,3,8,39,40,0,0,990,1
0,1,2,3,8,39,41,0,0,990,1
0,1,2,3,8,39,42,0,0,990,1
0,1,2,3,8,39,43,0,0,990,1
0,1,2,3,8,39,44,0,0,990,1
0,1,2,3,8,39,45,0,0,990,1
0,1,2,3,8,39,46,0,0,990,1
0,1,2,3,8,39,47,0,0,990,1
0,1,2,3,8,39,48,0,0,990,1
0,1,2,3,8,39,49,0,0,990,1
0,1,2,3,8,39,50,0,0,990,1
0,1,2,3,8,39,51,0,0,990,1
0,1,2,3,8,40,41,1,0,989,0.99899
0,1,2,3,8,40,42,1,0,989,0.99899
0,1,2,3,8,40,43,1,0,989,0.99899
0,1,2,3,8,40,44,0,0,990,1
0,1,2,3,8,40,45,0,0,990,1
0,1,2,3,8,40,46,0,0,990,1
0,1,2,3,8,40,47,0,0,990,1
0,1,2,3,8,40,48,0,0,990,1
0,1,2,3,8,40,49,0,0,990,1
0,1,2,3,8,40,50,0,0,990,1
0,1,2,3,8,40,51,0,0,990,1
0,1,2,3,8,41,42,1,0,989,0.99899
0,1,2,3,8,41,43,1,0,989,0.99899
0,1,2,3,8,41,44,0,0,990,1
0,1,2,3,8,41,45,0,0,990,1
0,1,2,3,8,41,46,0,0,990,1
0,1,2,3,8,41,47,0,0,990,1
0,1,2,3,8,41,48,0,0,990,1
0,1,2,3,8,41,49,0,0,990,1
0,1,2,3,8,41,50,0,0,990,1
0,1,2,3,8,41,51,0,0,990,1
0,1,2,3,8,42,43,1,0,989,0.99899
0,1,2,3,8,42,44,0,0,990,1
0,1,2,3,8,42,45,0,0,990,1
0,1,2,3,8,42,46,0,0,990,1
0,1,2,3,8,42,47,0,0,990,1
0,1,2,3,8,42,48,0,0,990,1
0,1,2,3,8,42,49,0,0,990,1
0,1,2,3,8,42,50,0,0,990,1
0,1,2,3,8,42,51,0,0,990,1
0,1,2,3,8,43,44,0,0,990,1
0,1,2,3,8,43,45,0,0,990,1
0,1,2,3,8,43,46,0,0,990,1
0,1,2,3,8,43,47,0,0,990,1
0,1,2,3,8,43,48,0,0,990,1
0,1,2,3,8,43,49,0,0,990,1
0,1,2,3,8,43,50,0,0,990,1
0,1,2,3,8,43,51,0,0,990,1
0,1,2,3,8,44,45,1,0,989,0.99899
0,1,2,3,8,44,46,1,0,989,0.99899
0,1,2,3,8,44,47,1,0,989,0.99899
0,1,2,3,8,44,48,0,0,990,1
0,1,2,3,8,44,49,0,0,990,1
0,1,2,3,8,44,50,0,0,990,1
0,1,2,3,8,44,51,0,0,990,1
0,1,2,3,8,45,46,1,0,989,0.99899
0,1,2,3,8,45,47,1,0,989,0.99899
0,1,2,3,8,45,48,0,0,990,1
0,1,2,3,8,45,49,0,0,990,1
0,1,2,3,8,45,50,0,0,990,1
0,1,2,3,8,45,51,0,0,990,1
0,1,2,3,8,46,47,1,0,989,0.99899
0,1,2,3,8,46,48,0,0,990,1
0,1,2,3,8,46,49,0,0,990,1
0,1,2,3,8,46,50,0,0,990,1
0,1,2,3,8,46,51,0,0,990,1
0,1,2,3,8,47,48,0,0,990,1
0,1,2,3,8,47,49,0,0,990,1
0,1,2,3,8,47,50,0,0,990,1
0,1,2,3,8,47,51,0,0,990,1
0,1,2,3,8,48,49,1,0,989,0.99899
0,1,2,3,8,48,50,1,0,989,0.99899
0,1,2,3,8,48,51,1,0,989,0.99899
0,1,2,3,8,49,50,1,0,989,0.99899
0,1,2,3,8,49,51,1,0,989,0.99899
0,1,2,3,8,50,51,1,0,989,0.99899
0,1,2,3,9,10,11,54,0,936,0.945455
0,1,2,3,9,10,12,15,0,975,0.984848
0,1,2,3,9,10,13,1,0,989,0.99899
0,1,2,3,9,10,14,1,0,989,0.99899
0,1,2,3,9,10,15,1,0,989,0.99899
0,1,2,3,9,10,16,1,0,989,0.99899
0,1,2,3,9,10,17,1,0,989,0.99899
0,1,2,3,9,10,18,1,0,989,0.99899
0,1,2,3,9,10,19,1,0,989,0.99899
0,1,2,3,9,10,20,1,0,989,0.99899
0,1,2,3,9,10,21,1,0,989,0.99899
0,1,2,3,9,10,22,1,0,989,0.99899
0,1,2,3,9,10,23,1,0,989,0.99899
0,1,2,3,9,10,24,1,0,989,0.99899
0,1,2,3,9,10,25,1,0,989,0.99899
0,1,2,3,9,10,26,1,0,989,0.99899
0,1,2,3,9,10,27,1,0,989,0.99899
0,1,2,3,9,10,28,1,0,989,0.99899
0,1,2,3,9,10,29,1,0,989,0.99899
0,1,2,3,9,10,30,1,0,989,0.99899
0,1,2,3,9,10,31,1,0,989,0.99899
0,1,2,3,9,10,32,1,0,989,0.99899
0,1,2,3,9,10,33,1,0,989,0.99899
0,1,2,3,9,10,34,1,0,989,0.99899
0,1,2,3,9,10,35,1,0,989,0.99899
0,1,2,3,9,10,36,1,0,989,0.99899
0,1,2,3,9,10,37,1,0,989,0.99899
0,1,2,3,9,10,38,1,0,989,0.99899
0,1,2,3,9,10,39,1,0,989,0.99899
0,1,2,3,9,10,40,1,0,989,0.99899
0,1,2,3,9,10,41,1,0,989,0.99899
0,1,2,3,9,10,42,1,0,989,0.99899
0,1,2,3,9,10,43,1,0,989,0.99899
0,1,2,3,9,10,44,1,0,989,0.99899
0,1,2,3,9,10,45,1,0,989,0.99899
0,1,2,3,9,10,46,1,0,989,0.99899
0,1,2,3,9,10,47,1,0,989,0.99899
0,1,2,3,9,10,48,1,0,989,0.99899
0,1,2,3,9,10,49,1,0,989,0.99899
0,1,2,3,9,10,50,1,0,989,0.99899
0,1,2,3,9,10,51,1,0,989,0.99899
0,1,2,3,9,11,12,15,0,975,0.984848
0,1,2,3,9,11,13,1,0,989,0.99899
0,1,2,3,9,11,14,1,0,989,0.99899
0,1,2,3,9,11,15,1,0,989,0.99899
0,1,2,3,9,11,16,1,0,989,0.99899
0,1,2,3,9,11,17,1,0,989,0.99899
0,1,2,3,9,11,18,1,0,989,0.99899
0,1,2,3,9,11,19,1,0,989,0.99899
0,1,2,3,9,11,20,1,0,989,0.99899
0,1,2,3,9,11,21,1,0,989,0.99899
0,1,2,3,9,11,22,1,0,989,0.99899
0,1,2,3,9,11,23,1,0,989,0.99899
0,1,2,3,9,11,24,1,0,989,0.99899
0,1,2,3,9,11,25,1,0,989,0.99899
0,1,2,3,9,11,26,1,0,989,0.99899
0,1,2,3,9,11,27,1,0,989,0.99899
0,1,2,3,9,11,28,1,0,989,0.99899
0,1,2,3,9,11,29,1,0,989,0.99899
0,1,2,3,9,11,30,1,0,989,0.99899
0,1,2,3,9,11,31,1,0,989,0.99899
0,1,2,3,9,11,32,1,0,989,0.99899
0,1,2,3,9,11,33,1,0,989,0.99899
0,1,2,3,9,11,34,1,0,989,0.99899
0,1,2,3,9,11,35,1,0,989,0.99899
0,1,2,3,9,11,36,1,0,989,0.99899
0,1,2,3,9,11,37,1,0,989,0.99899
0,1,2,3,9,11,38,1,0,989,0.99899
0,1,2,3,9,11,39,1,0,989,0.99899
0,1,2,3,9,11,40,1,0,989,0.99899
0,1,2,3,9,11,41,1,0,989,0.99899
0,1,2,3,9,11,42,1,0,989,0.99899
0,1,2,3,9,11,43,1,0,989,0.99899
0,1,2,3,9,11,44,1,0,989,0.99899
0,1,2,3,9,11,45,1,0,989,0.99899
0,1,2,3,9,11,46,1,0,989,0.99899
0,1,2,3,9,11,47,1,0,989,0.99899
0,1,2,3,9,11,48,1,0,989,0.99899
0,1,2,3,9,11,49,1,0,989,0.99899
0,1,2,3,9,11,50,1,0,989,0.99899
0,1,2,3,9,11,51,1,0,989,0.99899
0,1,2,3,9,12,13,1,0,989,0.99899
0,1,2,3,9,12,14,1,0,989,0.99899
0,1,2,3,9,12,15,1,0,989,0.99899
0,1,2,3,9,12,16,0,0,990,1
0,1,2,3,9,12,17,0,0,990,1
0,1,2,3,9,12,18,0,0,990,1
0,1,2,3,9,12,19,0,0,990,1
0,1,2,3,9,12,20,0,0,990,1
0,1,2,3,9,12,21,0,0,990,1
0,1,2,3,9,12,22,0,0,990,1
0,1,2,3,9,12,23,0,0,990,1
0,1,2,3,9,12,24,0,0,990,1
0,1,2,3,9,12,25,0,0,990,1
0,1,2,3,9,12,26,0,0,990,1
0,1,2,3,9,12,27,0,0,990,1
0,1,2,3,9,12,28,0,0,990,1
0,1,2,3,9,12,29,0,0,990,1
0,1,2,3,9,12,30,0,0,990,1
0,1,2,3,9,12,31,0,0,990,1
0,1,2,3,9,12,32,0,0,990,1
0,1,2,3,9,12,33,0,0,990,1
0,1,2,3,9,12,34,0,0,990,1
0,1,2,3,9,12,35,0,0,990,1
0,1,2,3,9,12,36,0,0,990,1
0,1,2,3,9,12,37,0,0,990,1
0,1,2,3,9,12,38,0,0,990,1
0,1,2,3,9,12,39,0,0,990,1
0,1,2,3,9,12,40,0,0,990,1
0,1,2,3,9,12,41,0,0,990,1
0,1,2,3,9,12,42,0,0,990,1
0,1,2,3,9,12,43,0,0,990,1
0,1,2,3,9,12,44,0,0,990,1
0,1,2,3,9,12,45,0,0,990,1
0,1,2,3,9,12,46,0,0,990,1
0,1,2,3,9,12,47,0,0,990,1
0,1,2,3,9,12,48,0,0,990,1
0,1,2,3,9,12,49,0,0,990,1
0,1,2,3,9,12,50,0,0,990,1
0,1,2,3,9,12,51,0,0,990,1
0,1,2,3,9,13,14,1,0,989,0.99899
0,1,2,3,9,13,15,1,0,989,0.99899
0,1,2,3,9,13,16,0,0,990,1
0,1,2,3,9,13,17,0,0,990,1
0,1,2,3,9,13,18,0,0,990,1
0,1,2,3,9,13,19,0,0,990,1
0,1,2,3,9,13,20,0,0,990,1
0,1,2,3,9,13,21,0,0,990,1
0,1,2,3,9,13,22,0,0,990,1
0,1,2,3,9,13,23,0,0,990,1
0,1,2,3,9,13,24,0,0,990,1
0,1,2,3,9,13,25,0,0,990,1
0,1,2,3,9,13,26,0,0,990,1
0,1,2,3,9,13,27,0,0,990,1
0,1,2,3,9,13,28,0,0,990,1
0,1,2,3,9,13,29,0,0,990,1
0,1,2,3,9,13,30,0,0,990,1
0,1,2,3,9,13,31,0,0,990,1
0,1,2,3,9,13,32,0,0,990,1
0,1,2,3,9,13,33,0,0,990,1
0,1,2,3,9,13,34,0,0,990,1
0,1,2,3,9,13,35,0,0,990,1
0,1,2,3,9,13,36,0,0,990,1
0,1,2,3,9,13,37,0,0,990,1
0,1,2,3,9,13,38,0,0,990,1
0,1,2,3,9,13,39,0,0,990,1
0,1,2,3,9,13,40,0,0,990,1
0,1,2,3,9,13,41,0,0,990,1
0,1,2,3,9,13,42,0,0,990,1
0,1,2,3,9,13,43,0,0,990,1
0,1,2,3,9,13,44,0,0,990,1
0,1,2,3,9,13,45,0,0,990,1
0,1,2,3,9,13,46,0,0,990,1
0,1,2,3,9,13,47,0,0,990,1
0,1,2,3,9,13,48,0,0,990,1
0,1,2,3,9,13,49,0,0,990,1
0,1,2,3,9,13,50,0,0,990,1
0,1,2,3,9,13,51,0,0,990,1
0,1,2,3,9,14,15,1,0,989,0.99899
0,1,2,3,9,14,16,0,0,990,1
0,1,2,3,9,14,17,0,0,990,1
0,1,2,3,9,14,18,0,0,990,1
0,1,2,3,9,14,19,0,0,990,1
0,1,2,3,9,14,20,0,0,990,1
0,1,2,3,9,14,21,0,0,990,1
0,1,2,3,9,14,22,0,0,990,1
0,1,2,3,9,14,23,0,0,990,1
0,1,2,3,9,14,24,0,0,990,1
0,1,2,3,9,14,25,0,0,990,1
0,1,2,3,9,14,26,0,0,990,1
0,1,2,3,9,14,27,0,0,990,1
0,1,2,3,9,14,28,0,0,990,1
0,1,2,3,9,14,29,0,0,990,1
0,1,2,3,9,14,30,0,0,990,1
0,1,2,3,9,14,31,0,0,990,1
0,1,2,3,9,14,32,0,0,990,1
0,1,2,3,9,14,33,0,0,990,1
0,1,2,3,9,14,34,0,0,990,1
0,1,2,3,9,14,35,0,0,990,1
0,1,2,3,9,14,36,0,0,990,1
0,1,2,3,9,14,37,0,0,990,1
0,1,2,3,9,14,38,0,0,990,1
0,1,2,3,9,14,39,0,0,990,1
0,1,2,3,9,14,40,0,0,990,1
0,1,2,3,9,14,41,0,0,990,1
0,1,2,3,9,14,42,0,0,990,1
0,1,2,3,9,14,43,0,0,990,1
0,1,2,3,9,14,44,0,0,990,1
0,1,2,3,9,14,45,0,0,990,1
0,1,2,3,9,14,46,0,0,990,1
0,1,2,3,9,14,47,0,0,990,1
0,1,2,3,9,14,48,0,0,990,1
0,1,2,3,9,14,49,0,0,990,1
0,1,2,3,9,14,50,0,0,990,1
0,1,2,3,9,14,51,0,0,990,1
0,1,2,3,9,15,16,0,0,990,1
0,1,2,3,9,15,17,0,0,990,1
0,1,2,3,9,15,18,0,0,990,1
0,1,2,3,9,15,19,0,0,990,1
0,1,2,3,9,15,20,0,0,990,1
0,1,2,3,9,15,21,0,0,990,1
0,1,2,3,9,15,22,0,0,990,1
0,1,2,3,9,15,23,0,0,990,1
0,1,2,3,9,15,24,0,0,990,1
0,1,2,3,9,15,25,0,0,990,1
0,1,2,3,9,15,26,0,0,990,1
0,1,2,3,9,15,27,0,0,990,1
0,1,2,3,9,15,28,0,0,990,1
0,1,2,3,9,15,29,0,0,990,1
0,1,2,3,9,15,30,0,0,990,1
0,1,2,3,9,15,31,0,0,990,1
0,1,2,3,9,15,32,0,0,990,1
0,1,2,3,9,15,33,0,0,990,1
0,1,2,3,9,15,34,0,0,990,1
0,1,2,3,9,15,35,0,0,990,1
0,1,2,3,9,15,36,0,0,990,1
0,1,2,3,9,15,37,0,0,990,1
